col_0,col_1,col_2
-0.6802264916831157,1,0
-0.6802010802489232,1,0
-0.6799731154982067,0,1
-0.6794037948465211,1,0
-0.6790482877535828,0,1
-0.6788901050066473,1,0
-0.6781490665751836,1,0
-0.6780818936451628,0,1
-0.6777268932508608,1,0
-0.6776766083709013,1,0
-0.6767203501636904,1,0
-0.676639533588708,1,0
-0.676600290800286,1,0
-0.6759818930737941,1,0
-0.6758370493899474,1,0
-0.6753834081447848,1,0
-0.6753518794168392,0,1
-0.6746864678312476,1,0
-0.674646124280258,1,0
-0.6724123742613903,1,0
-0.6718140212956901,1,0
-0.6714604466062193,1,0
-0.6705165177353745,1,0
-0.670415930549795,1,0
-0.670278427899343,1,0
-0.6700741944560129,0,1
-0.6696922707663414,0,1
-0.6692952747110189,1,0
-0.6689033215141897,1,0
-0.6688906310830748,1,0
-0.668702019396188,1,0
-0.6680363447002773,1,0
-0.6671439985043679,1,0
-0.6664034971350857,1,0
-0.6658839076009406,1,0
-0.6658620474945609,1,0
-0.6650984209629166,1,0
-0.6649393817992144,0,1
-0.6649023921187497,0,1
-0.6642777572951036,1,0
-0.6642766063758054,1,0
-0.6638912586586744,1,0
-0.6635726882935364,1,0
-0.6634528297029325,1,0
-0.6634221177486892,1,0
-0.6629870136049649,1,0
-0.6628475697643345,1,0
-0.661257592179934,1,0
-0.6609354238658623,1,0
-0.6609004990140966,1,0
-0.6605131190314453,1,0
-0.6598364369158459,1,0
-0.6594523769993372,1,0
-0.6589580865072628,0,1
-0.6588670501040738,1,0
-0.6584043976862424,1,0
-0.6584009333693652,1,0
-0.6577431842997259,0,1
-0.6572954856103256,1,0
-0.6571620523351049,1,0
-0.657118117917054,0,1
-0.6568288853804854,1,0
-0.6568074089648884,1,0
-0.6562135767834162,1,0
-0.6557745308657453,0,1
-0.6550529443826815,1,0
-0.6547468745086203,1,0
-0.6547230970119017,1,0
-0.6546067731851395,1,0
-0.6544195444587445,1,0
-0.6543963424306835,0,1
-0.6543682427111598,1,0
-0.6541545456682497,0,1
-0.6541192122612771,1,0
-0.654075667813002,0,1
-0.6539456257947716,1,0
-0.6537324130027142,1,0
-0.6535172560169066,1,0
-0.6531507394748021,1,0
-0.6530545575212333,1,0
-0.652788464219444,1,0
-0.6527519897207648,0,1
-0.6527018510266974,0,1
-0.652351476649988,1,0
-0.6523318758439169,0,1
-0.6522533403957843,1,0
-0.6519533402031428,0,1
-0.6518794993063611,1,0
-0.651654163897729,1,0
-0.6515320218121364,1,0
-0.6511981804665534,1,0
-0.6505889778655732,1,0
-0.6504458175455665,1,0
-0.6501573141079465,0,1
-0.6501322038906603,1,0
-0.6499166951690931,0,1
-0.6489316082848652,1,0
-0.6486614891269339,1,0
-0.6484163851339347,1,0
-0.6483795268161622,1,0
-0.647889426306705,1,0
-0.6477234144161075,1,0
-0.6474875473762327,0,1
-0.6474274229792317,0,1
-0.6473665708760419,0,1
-0.6472284045809483,1,0
-0.6467812306330769,1,0
-0.6458266334508656,0,1
-0.6452531745330261,1,0
-0.6445606563064945,1,0
-0.6442791115652833,1,0
-0.6439264458001802,0,1
-0.6436742334099969,0,1
-0.6433695704541513,1,0
-0.6427622479177392,1,0
-0.641465537850775,1,0
-0.6411227051290093,0,1
-0.6406521629069287,1,0
-0.6403066606382428,1,0
-0.6402685944062162,1,0
-0.6399401111382993,1,0
-0.6398007830987688,1,0
-0.6390773085413525,1,0
-0.6386553461317795,1,0
-0.6385191800547961,0,1
-0.6378503436507655,0,1
-0.637652529831054,1,0
-0.6374884189504307,1,0
-0.6364626447327262,1,0
-0.6364014399219959,1,0
-0.6363691728737976,1,0
-0.6358021211269511,0,1
-0.6345474542753433,1,0
-0.6344472159341767,1,0
-0.633865717665406,0,1
-0.6336368898508278,1,0
-0.6331193726448343,1,0
-0.6330634758286396,1,0
-0.6323724627268569,1,0
-0.6323352311311602,1,0
-0.6322270938770017,1,0
-0.6316777963294564,1,0
-0.6301646536410461,1,0
-0.6301461677010427,1,0
-0.6300654462316999,1,0
-0.6294303280437137,1,0
-0.6290877361435324,0,1
-0.6289403731290532,1,0
-0.62851580271433,1,0
-0.6278036569640428,1,0
-0.6277948219823588,1,0
-0.6274841423473151,1,0
-0.6265511793691515,1,0
-0.6265058946675243,1,0
-0.6262612898437276,0,1
-0.6258904508316852,1,0
-0.6257043585834737,1,0
-0.6256192658139427,1,0
-0.6254589199418054,0,1
-0.6252238645021129,1,0
-0.6249708610990563,1,0
-0.6243652547746165,1,0
-0.6242451325449334,1,0
-0.6241766252700744,1,0
-0.6240231595453584,1,0
-0.6238467095517881,1,0
-0.6236075898782606,1,0
-0.6234523653776132,1,0
-0.6221591843083878,1,0
-0.6213102538155401,1,0
-0.6210384869195456,1,0
-0.6210006017625541,1,0
-0.6203093139981943,1,0
-0.6185242354959939,1,0
-0.6181717345224393,1,0
-0.61768988314821,1,0
-0.6173606358757406,0,1
-0.6172282242518787,1,0
-0.617126070360477,1,0
-0.6170332628686733,0,1
-0.61700063708418,1,0
-0.6169558284228521,1,0
-0.6168932957072745,0,1
-0.6168679655917387,1,0
-0.6166881649908835,1,0
-0.6165231291953513,1,0
-0.6158869686627336,1,0
-0.6156455448100185,1,0
-0.6155999881994614,1,0
-0.6155677133426849,1,0
-0.6152020995002015,1,0
-0.6146660661322757,1,0
-0.61456325786935,0,1
-0.6140726741257956,1,0
-0.613631891214624,1,0
-0.6122196261229969,1,0
-0.6120722943574307,0,1
-0.6120476394533042,1,0
-0.6110295376569668,0,1
-0.6109136310696246,1,0
-0.6107058850859609,1,0
-0.6099290415533123,0,1
-0.6099070403127977,1,0
-0.6086897018744278,0,1
-0.6079170421806875,1,0
-0.6078740448232803,1,0
-0.6068756750955079,1,0
-0.606654676807575,1,0
-0.60585650082314,0,1
-0.6057367888868113,1,0
-0.6055608779466276,1,0
-0.6055062940834888,1,0
-0.605405573970994,1,0
-0.6053206945520632,0,1
-0.6047906183097641,0,1
-0.6039533927607065,1,0
-0.6035698597287775,1,0
-0.6028847609011031,1,0
-0.6019610248735705,1,0
-0.6014626631166118,1,0
-0.6012781668848016,1,0
-0.5992367586884683,0,1
-0.5985619296864296,1,0
-0.5983497787111841,1,0
-0.5981549088454041,1,0
-0.5970243388280779,0,1
-0.5963380141129372,1,0
-0.5962523727601644,1,0
-0.5961594407751686,1,0
-0.5956290378677762,0,1
-0.5953856896268077,1,0
-0.5952913555999592,1,0
-0.5951263128346869,0,1
-0.594281786613138,0,1
-0.5942766228152336,0,1
-0.5940289817001528,0,1
-0.5939689151363051,1,0
-0.5937790274670952,1,0
-0.593697728968638,1,0
-0.5933917355386835,1,0
-0.5932287222773824,1,0
-0.593163239359552,1,0
-0.5930120055625809,1,0
-0.5925531800828909,0,1
-0.5920735086507374,1,0
-0.5920407605669983,1,0
-0.5915527564770344,1,0
-0.5912327967511136,1,0
-0.590894590482987,1,0
-0.5901188035823935,1,0
-0.5899158462375536,1,0
-0.5890845014081794,1,0
-0.5887972873084634,1,0
-0.5883170756702859,1,0
-0.5883068705927562,1,0
-0.5877110093476549,0,1
-0.5876800127034169,1,0
-0.5875636197292464,0,1
-0.5874002453382905,1,0
-0.587315035177182,1,0
-0.5870492386633145,1,0
-0.5868098683602533,1,0
-0.586237171388944,0,1
-0.5861054380327677,1,0
-0.5860810328625616,1,0
-0.585685490008467,0,1
-0.5855586985054837,1,0
-0.5851789584586073,1,0
-0.5851723862727355,1,0
-0.5847019440589297,1,0
-0.5840101274862173,0,1
-0.5837556023137895,1,0
-0.5836512920216259,1,0
-0.5824862540469419,1,0
-0.5812808150281985,1,0
-0.5811780833269223,1,0
-0.5808117615622038,1,0
-0.5808015220560478,1,0
-0.5800760992677293,1,0
-0.5792109684628765,1,0
-0.5789683967305244,0,1
-0.5785677610625386,1,0
-0.5785469924250675,1,0
-0.5783834059900435,1,0
-0.5771934993906136,1,0
-0.5768826282162781,1,0
-0.5763786211073451,0,1
-0.5763220414255873,1,0
-0.5758217047882174,1,0
-0.5757733791156465,0,1
-0.5757242059839197,0,1
-0.575686515724946,1,0
-0.5752557947878668,0,1
-0.5752543495704978,1,0
-0.5749805896810414,1,0
-0.5740899210097796,0,1
-0.5740360450006163,1,0
-0.5716064733469466,0,1
-0.5709910489691815,0,1
-0.5694029575192175,0,1
-0.5691538629621083,1,0
-0.569041397885433,1,0
-0.5670550263573789,1,0
-0.5651890286007643,1,0
-0.5650768823975998,1,0
-0.5637030125559579,1,0
-0.5622559567847143,0,1
-0.5614555499956548,1,0
-0.5608067962706536,1,0
-0.5599567730396716,1,0
-0.5598752343320234,1,0
-0.559818217562868,1,0
-0.5596709828714819,0,1
-0.559013971510814,1,0
-0.5588125886265408,1,0
-0.5581438534669315,1,0
-0.557011109976831,1,0
-0.5569635558567507,1,0
-0.5568313810754224,1,0
-0.5563322199267284,1,0
-0.5555919852204388,0,1
-0.5555103704056205,1,0
-0.5538474123465326,0,1
-0.5531523309310612,1,0
-0.5526918416555178,1,0
-0.5526553441045435,1,0
-0.5509542863388017,1,0
-0.5497791921875798,1,0
-0.5488256821366063,0,1
-0.5485904150644049,1,0
-0.5485706811269616,1,0
-0.5475841072083909,0,1
-0.5471929608238522,1,0
-0.5456155049712129,1,0
-0.5434244279452566,0,1
-0.5431202488213916,1,0
-0.543109531410098,1,0
-0.5429254754007886,1,0
-0.5414542583430472,1,0
-0.540845594349373,0,1
-0.5404129508447325,1,0
-0.5402907887236381,0,1
-0.5400174055734857,0,1
-0.5398734505179399,1,0
-0.5385675307360321,1,0
-0.5385673633551904,0,1
-0.5376491226993334,0,1
-0.5370742015104153,1,0
-0.5365407744454233,1,0
-0.535330490103749,1,0
-0.5352379038413768,1,0
-0.5351379394193752,0,1
-0.5346629811938896,1,0
-0.534081552722607,0,1
-0.5336384072786028,0,1
-0.5315817121981791,1,0
-0.5314423468431032,1,0
-0.5305934885862547,1,0
-0.5301317450095929,1,0
-0.5296313841655678,0,1
-0.5291490976622765,1,0
-0.5290076042983202,1,0
-0.5287983057732636,1,0
-0.5279448257497265,0,1
-0.5273916347374668,0,1
-0.5271626560009345,0,1
-0.5264107872292288,1,0
-0.5255118008098715,1,0
-0.525494267332342,1,0
-0.5243492993946897,0,1
-0.5236548786838073,1,0
-0.5232314905995128,1,0
-0.52251046496526,1,0
-0.5212715479457825,1,0
-0.5212602563949077,1,0
-0.5199462367248372,1,0
-0.5189429367404131,1,0
-0.5185580614845137,1,0
-0.518331581157739,0,1
-0.5163842351994792,1,0
-0.5160186487424628,1,0
-0.5157730585225897,0,1
-0.5156144574646654,1,0
-0.514747099938842,0,1
-0.5143880387984817,1,0
-0.5143039894096694,1,0
-0.5132006363483601,0,1
-0.5125424979911424,1,0
-0.5117886798398495,1,0
-0.510259509235654,0,1
-0.5102429004875595,0,1
-0.5094745650632537,1,0
-0.5090484637491145,1,0
-0.5089870502606831,0,1
-0.5078282256872305,0,1
-0.5067390584649998,1,0
-0.5065125761452806,0,1
-0.5059189844909553,1,0
-0.5058542494541919,1,0
-0.5056001808021681,1,0
-0.5055814385315213,1,0
-0.5046994724788089,1,0
-0.503287868668011,1,0
-0.502720154854977,1,0
-0.5025308196026935,1,0
-0.5020662004168567,1,0
-0.5018706099576729,1,0
-0.5016931259909441,0,1
-0.5010053242739222,1,0
-0.5008075451720766,1,0
-0.5002038009408639,1,0
-0.49966659196129726,0,1
-0.49893518394852815,0,1
-0.49832926070530154,1,0
-0.49775335506501983,1,0
-0.49760372208896425,0,1
-0.49736572565529263,1,0
-0.49627092337950857,1,0
-0.4952396775772711,1,0
-0.4946428477988586,1,0
-0.4935744334135393,0,1
-0.49353180048002737,0,1
-0.49347172902524367,1,0
-0.4926853692291337,1,0
-0.492069046421753,1,0
-0.49203228114889486,0,1
-0.4919195150240519,1,0
-0.4917234263366524,1,0
-0.4913499733528141,0,1
-0.49062153292659094,1,0
-0.4899957612135376,1,0
-0.48954460775384495,1,0
-0.4888129096166052,1,0
-0.48675812588629336,1,0
-0.4855073379494235,1,0
-0.485383764154148,0,1
-0.48426002238940496,0,1
-0.4837762998868117,1,0
-0.48300572409108605,1,0
-0.48254306545677694,1,0
-0.482058641692123,1,0
-0.4816654388443757,1,0
-0.48041915234772337,1,0
-0.4794979963555373,1,0
-0.4793879469279692,1,0
-0.477244600470094,1,0
-0.477024299463028,1,0
-0.4761076457335767,0,1
-0.4743557200862393,0,1
-0.47415258498324814,1,0
-0.47376445015122526,1,0
-0.47339026906069626,0,1
-0.4730846309694688,1,0
-0.47169860284555176,1,0
-0.4715300872250881,1,0
-0.4670957318470339,1,0
-0.46513989757086294,1,0
-0.464155620698586,1,0
-0.463440544094623,1,0
-0.46276082881529645,1,0
-0.46116981516976874,1,0
-0.46017496858152984,0,1
-0.4598932044976167,0,1
-0.4589789030780438,0,1
-0.4588839814465301,1,0
-0.4588804555437754,1,0
-0.4563157776804552,0,1
-0.4559555234175844,1,0
-0.45323050736270215,1,0
-0.45285296161736555,0,1
-0.4520289505955392,1,0
-0.4509997319087232,1,0
-0.4487154549649501,0,1
-0.4483551185060283,1,0
-0.4480232670457112,1,0
-0.44785908495759374,0,1
-0.4471158739730914,0,1
-0.4469582627494302,1,0
-0.4467184226289749,1,0
-0.44615383003589537,1,0
-0.4458656543387644,0,1
-0.4456144417948112,1,0
-0.4455909120082685,0,1
-0.44515620995940386,1,0
-0.44379252651974327,1,0
-0.442925783345291,1,0
-0.44279254439302573,1,0
-0.4409692503274124,1,0
-0.438539322718936,1,0
-0.43724976643554,1,0
-0.435710332146702,0,1
-0.4340247612354893,0,1
-0.4323441860364118,1,0
-0.4305131008577756,1,0
-0.42985696227354153,0,1
-0.42893720097538823,0,1
-0.42841921640133274,1,0
-0.42564718499463794,0,1
-0.42470174400408567,1,0
-0.4236685171687635,1,0
-0.423639133247074,0,1
-0.4223301734106327,0,1
-0.4215741312424144,1,0
-0.4192688194341556,1,0
-0.41745595199216806,1,0
-0.4160755224647436,1,0
-0.4149170277212316,1,0
-0.4148925361472931,1,0
-0.4146838255199712,0,1
-0.4146656167702278,1,0
-0.41259449566514306,1,0
-0.41241385553223814,1,0
-0.41215557510234896,1,0
-0.4119224596985296,0,1
-0.41001345118533616,1,0
-0.4085870044985116,0,1
-0.4082820732049173,0,1
-0.40705651406985954,1,0
-0.4060617424777036,1,0
-0.4054788613104256,0,1
-0.40528146469666976,1,0
-0.4052343427143882,1,0
-0.4043201794316056,1,0
-0.4019598361557177,1,0
-0.40050309296103753,1,0
-0.4001106582714112,0,1
-0.3997480394847845,0,1
-0.39676835777377434,1,0
-0.39636635398802794,1,0
-0.39548451343909463,1,0
-0.3946556196837812,1,0
-0.3928295233651836,1,0
-0.3925061010951188,0,1
-0.3913598561070616,1,0
-0.3896907206186048,0,1
-0.38787914447423394,1,0
-0.3869427862867929,1,0
-0.3850542343820937,1,0
-0.3825376507293039,1,0
-0.3824144626166858,0,1
-0.38234838060620047,1,0
-0.37607013635590736,0,1
-0.3759789109466304,1,0
-0.3751858478478304,0,1
-0.3741262122344125,1,0
-0.37407183846101055,1,0
-0.37292188190296793,1,0
-0.372756312625565,1,0
-0.3710298867308227,1,0
-0.36663920663581046,1,0
-0.3663084296164208,1,0
-0.3646766113944837,1,0
-0.3637517032617465,1,0
-0.3633791261324251,1,0
-0.3631285890522548,1,0
-0.3622076086677472,1,0
-0.3621631938736993,0,1
-0.35720158912217814,1,0
-0.3569107104039104,0,1
-0.35613472407456714,1,0
-0.355111607290154,1,0
-0.353562834545994,1,0
-0.3534835002887632,1,0
-0.34911573772406107,1,0
-0.3485622575593117,1,0
-0.3478868211407596,1,0
-0.34739117131837693,1,0
-0.347070245844861,1,0
-0.3467400807787127,1,0
-0.34534708414845766,1,0
-0.33906455697015647,1,0
-0.3387675664554087,1,0
-0.3344835422813103,1,0
-0.3313930609726129,0,1
-0.33127331823610395,0,1
-0.3284237338314695,1,0
-0.3278726607286779,1,0
-0.32119454671054065,1,0
-0.3196169265428413,1,0
-0.3196099062826125,1,0
-0.31555446362700934,1,0
-0.31252541550618324,1,0
-0.30744775448063366,1,0
-0.3058505553047727,1,0
-0.30516886823031286,1,0
-0.3043814063448759,1,0
-0.30381368744442894,1,0
-0.2984912912220187,1,0
-0.2970537529127011,0,1
-0.2931047747715099,1,0
-0.2930849175961999,1,0
-0.2924513843607682,1,0
-0.2858444004898057,0,1
-0.284036360268414,1,0
-0.28243689525220844,1,0
-0.28195018437746444,1,0
-0.28159318681815665,1,0
-0.2777616007485226,1,0
-0.2756894231507154,1,0
-0.2692738537162741,1,0
-0.2691735374476936,1,0
-0.2682582853821839,1,0
-0.26579454520004675,0,1
-0.2657500643310283,1,0
-0.2656699198072614,1,0
-0.26547195236548654,0,1
-0.26014182327908414,1,0
-0.26001853640000494,1,0
-0.25990632133280894,1,0
-0.2546487635985175,0,1
-0.25346613539633567,1,0
-0.2447807474503588,1,0
-0.24440264405967335,1,0
-0.24074245303880848,1,0
-0.2399663318676048,1,0
-0.2369232913695482,1,0
-0.2333447489551425,0,1
-0.23158937238717944,1,0
-0.22466738940167705,1,0
-0.22394953363895723,1,0
-0.22257013546342916,0,1
-0.21808947244127985,1,0
-0.21759036666041845,1,0
-0.2162924051718093,1,0
-0.2162447431231484,0,1
-0.204128660353889,0,1
-0.20009135348137672,1,0
-0.1954074997975044,1,0
-0.1934568325624091,1,0
-0.19033515407124205,1,0
-0.18918246931546287,1,0
-0.1836058472573227,0,1
-0.18292171698018056,1,0
-0.17971340335005687,0,1
-0.1768313461489363,1,0
-0.17166328865895167,1,0
-0.17165422677915157,1,0
-0.1662905647171282,1,0
-0.16542288374454708,1,0
-0.16479707456457565,1,0
-0.1628731085186434,1,0
-0.1587793414262844,0,1
-0.15842452340539923,0,1
-0.1531621355537726,1,0
-0.15197527928343757,0,1
-0.14388205122137707,1,0
-0.14374759219684524,1,0
-0.14303802971534632,1,0
-0.14219694326805363,0,1
-0.14054786421525736,1,0
-0.13881802515155375,1,0
-0.13856033051698213,1,0
-0.13521992365944197,1,0
-0.12643339335442433,1,0
-0.1262213735176816,1,0
-0.1252728791559649,1,0
-0.1240115623986342,1,0
-0.12236999489778462,0,1
-0.12161446095454317,1,0
-0.12131920587207112,0,1
-0.118722907121938,1,0
-0.1141532855330664,1,0
-0.11114998479760764,1,0
-0.10624635510784589,1,0
-0.10402343909105072,1,0
-0.10074814557222576,1,0
-0.09955828043842285,1,0
-0.09871933109290836,0,1
-0.09634504547520449,1,0
-0.09273048514158477,1,0
-0.08621966843086712,1,0
-0.08602223353089322,1,0
-0.08370767020987956,1,0
-0.08183757839234403,1,0
-0.08031199714703016,1,0
-0.07999732689483732,1,0
-0.0720207532835766,1,0
-0.07023810382042688,1,0
-0.06969843807628565,1,0
-0.06879720078086715,1,0
-0.06076819105015872,1,0
-0.05962386810587316,1,0
-0.05722728721492721,1,0
-0.05490135190489106,1,0
-0.05156212602518841,1,0
-0.0505285989122605,1,0
-0.041135786285509866,1,0
-0.04045965158054836,1,0
-0.03279976496771394,1,0
-0.03155838762675647,0,1
-0.031103359574273747,1,0
-0.027097939840747272,1,0
-0.025094977660631155,1,0
-0.02204894797244464,1,0
-0.019239489913880668,1,0
-0.018258099094962916,1,0
-0.018068358819134486,1,0
-0.01790699287274255,1,0
-0.013716538973367876,1,0
-0.009116153915864348,1,0
-0.008127147764605625,1,0
-0.007815262076258917,1,0
-0.0066063558151841836,0,1
-0.005449319073125185,0,1
0.0014973925647074804,1,0
0.0028750899109392463,0,1
0.003034348847988664,1,0
0.003211238889791162,1,0
0.0036535993386332274,0,1
0.0063694107980326285,1,0
0.007713503939996897,0,1
0.009050948048065593,1,0
0.00985627038727523,1,0
0.012729341854261614,0,1
0.0140928592949378,0,1
0.014155579451525485,1,0
0.014239269498050728,0,1
0.015286264587315824,1,0
0.015356258295199576,0,1
0.019329089531177887,0,1
0.019535853433094007,0,1
0.01973408714740101,0,1
0.021341109701083372,1,0
0.021755767829491963,0,1
0.024620048647098967,0,1
0.025336206056391305,1,0
0.02572449462420573,0,1
0.030805464065491967,1,0
0.031084995867505207,1,0
0.031266494026681226,1,0
0.032753719818175285,1,0
0.0329780217133064,1,0
0.03628762950281383,1,0
0.03658267706336554,1,0
0.0366238065762424,1,0
0.04159557507165314,1,0
0.04404018688692984,1,0
0.04563361630484875,1,0
0.04725384947767007,0,1
0.048340530237244494,0,1
0.04977852418695398,0,1
0.05134931856791535,1,0
0.05190317095081128,1,0
0.05278052019589518,1,0
0.05333038188185893,1,0
0.054973608595927086,1,0
0.05622541466666413,1,0
0.05693283545112052,1,0
0.05716279105586013,0,1
0.05827886568971959,1,0
0.05878846546363462,1,0
0.058790241733728967,1,0
0.06344236353611697,1,0
0.06367159566150986,1,0
0.06403867220538174,1,0
0.06465540525019099,1,0
0.06939664479552661,1,0
0.07577008038820336,1,0
0.0765037471331341,0,1
0.07763413207132558,1,0
0.07970479835678726,1,0
0.08314844058044067,1,0
0.08429131506493959,1,0
0.08475721545754838,1,0
0.08506525704878173,1,0
0.08829802561777433,0,1
0.09309446089788904,0,1
0.09326642794052128,1,0
0.09473362349364065,0,1
0.09648132946166961,0,1
0.09653491694775955,1,0
0.09719743480399608,1,0
0.09791291880588547,0,1
0.09899858577131901,1,0
0.10428049685631582,1,0
0.10554311144486712,1,0
0.10673620388645026,1,0
0.10809207035400696,1,0
0.10936050263921417,1,0
0.10965980738396255,0,1
0.110118609496734,1,0
0.11080317137887784,1,0
0.11081926474936428,1,0
0.11307690424427431,1,0
0.11320156739354084,0,1
0.1141201127492329,1,0
0.1157064122004246,1,0
0.11710976468953824,1,0
0.11789252697283512,1,0
0.12101938255930998,1,0
0.12114304820213737,1,0
0.1236394917624686,1,0
0.1280673008185323,1,0
0.1281708667427216,0,1
0.12906306790328595,1,0
0.13262348774504368,1,0
0.13355666638633373,0,1
0.1337176568021189,1,0
0.1337960404264408,0,1
0.13406003280291467,1,0
0.13521150160950485,1,0
0.13543365908354169,1,0
0.13590857266503623,1,0
0.13642319523583488,0,1
0.13741773472005053,1,0
0.13786320903817778,1,0
0.1380515354329593,1,0
0.14127386580587967,1,0
0.14306429296335138,1,0
0.14315706803922237,0,1
0.1436761286209412,1,0
0.1463352950585173,0,1
0.14686205504627403,0,1
0.1484138036002493,1,0
0.15042913055852833,1,0
0.1519965621461436,1,0
0.15204663290091877,1,0
0.15216608392319955,0,1
0.1543871527124902,0,1
0.15506955104017456,1,0
0.1554737509502106,1,0
0.1567622649961115,1,0
0.1577023458143404,1,0
0.15776608900296232,1,0
0.15854571165780226,0,1
0.15869948910138576,0,1
0.1587532737545355,1,0
0.15886509242170274,1,0
0.158898099367514,1,0
0.1618709984214026,1,0
0.1621924689857072,1,0
0.1629258655848486,0,1
0.162996397614609,1,0
0.1631965541692061,0,1
0.16382482339386323,1,0
0.16399104756523702,0,1
0.16430204137604526,1,0
0.16443169204724517,1,0
0.1645731644617436,0,1
0.16708448104313464,1,0
0.16773009595549632,1,0
0.16876241672344547,1,0
0.16961371282829082,1,0
0.1700624025733299,0,1
0.1705433591840382,1,0
0.17194646705010483,1,0
0.17216326392262585,1,0
0.1724195672847078,1,0
0.17423417023561924,0,1
0.17450061013954696,1,0
0.17560095102413695,0,1
0.1765268143567848,1,0
0.17687631916281019,1,0
0.1769784131530608,1,0
0.17737360967401733,0,1
0.1776963763893587,0,1
0.17792224367298565,1,0
0.17897056798227393,1,0
0.17907365021212088,1,0
0.18014565895117143,1,0
0.1805825897547833,1,0
0.18132616651637967,0,1
0.1826386893673081,1,0
0.18290016940153855,0,1
0.18300645836144,1,0
0.1832071475723031,1,0
0.1850569308738088,1,0
0.18557645461942823,1,0
0.18568516718614383,1,0
0.18590203973761987,1,0
0.18593420017052265,1,0
0.18643262436360167,1,0
0.18738036703831523,1,0
0.18769328196606777,1,0
0.187703559905474,1,0
0.18976697393892225,1,0
0.19032785442250455,0,1
0.1904129613573401,1,0
0.19411880153702096,0,1
0.19425999216212853,1,0
0.1946613201533138,1,0
0.19543839465287607,1,0
0.1957001133487737,1,0
0.19631686944693727,1,0
0.1971565602477446,0,1
0.19769251188900952,1,0
0.19792333737537585,1,0
0.19896179053499768,0,1
0.19915016971014504,0,1
0.20002142625832817,1,0
0.20195269837157928,0,1
0.20298684149825175,1,0
0.204482946329932,1,0
0.20506277847078677,0,1
0.20525241658607168,0,1
0.20600711216392384,1,0
0.20627183950952124,1,0
0.2092741673972732,1,0
0.20972450868771209,0,1
0.2102061144738651,1,0
0.21155128921865848,0,1
0.21416268807575717,0,1
0.21531116967658237,1,0
0.2168170111318168,1,0
0.21822649250051995,0,1
0.2208850997767072,1,0
0.22160089766364308,0,1
0.2225548917006339,1,0
0.2227798771366027,1,0
0.22318384032171304,1,0
0.22342245406905817,1,0
0.22413569570470107,0,1
0.2250295805636716,0,1
0.2254116155994229,1,0
0.22638079270806116,0,1
0.22777595966524847,1,0
0.22840446352816793,1,0
0.22879875267844133,1,0
0.23092925551004115,1,0
0.2314785633593313,1,0
0.23211236503770327,1,0
0.23263771589659277,0,1
0.23288626992473888,1,0
0.2329261086589772,1,0
0.2335141508870233,1,0
0.2355398961365652,0,1
0.2363696052455674,1,0
0.23984635584633457,1,0
0.24034505990880609,1,0
0.24164732167500144,0,1
0.24411182278053983,1,0
0.24428558394162447,0,1
0.24558425405009293,1,0
0.24581811160938577,1,0
0.24630860568617197,0,1
0.24677852031631045,1,0
0.24698146893479148,1,0
0.24762567552761827,1,0
0.24788837742513095,1,0
0.24876179397052092,1,0
0.2494063357187816,1,0
0.24942971213794315,1,0
0.24943600138420768,0,1
0.24958860699208096,1,0
0.25186179430778344,1,0
0.25291548691265225,1,0
0.2530151894603016,1,0
0.2532289564791268,1,0
0.25458636306025,1,0
0.25493836154033894,1,0
0.2580547530210377,0,1
0.25935486193506974,1,0
0.2595107103580223,1,0
0.2604373597195318,1,0
0.26080169391772406,1,0
0.2613477121853537,1,0
0.26191689612919566,1,0
0.26285827404598205,1,0
0.2631029728222375,1,0
0.2632962821402792,1,0
0.2634603618118409,0,1
0.2650966628557109,1,0
0.26952272836007973,1,0
0.2697371583559416,1,0
0.27109857320696606,1,0
0.27349330090677715,1,0
0.27515740213485906,1,0
0.2753128724818541,0,1
0.27717859752135565,1,0
0.28353131507415624,0,1
0.2835907050720607,1,0
0.28454227122389136,1,0
0.2853918431450312,1,0
0.2872784451293646,0,1
0.28795539941567444,0,1
0.2883572832849888,1,0
0.28920174913251684,1,0
0.2901517324170716,1,0
0.2906725438267014,1,0
0.2915790799416,0,1
0.2915971105113102,0,1
0.2917343536051333,1,0
0.29186830732763,1,0
0.2922324017998737,1,0
0.29234479695936433,0,1
0.2960519190503272,0,1
0.2977965152638464,1,0
0.29794154498706527,1,0
0.29931183424608754,1,0
0.2995691858098035,1,0
0.30020178361627087,1,0
0.3005625636739338,1,0
0.3011578576221564,1,0
0.30250727902564406,1,0
0.3028676312172622,0,1
0.30310523535053824,1,0
0.3034986569626424,0,1
0.30373454832771085,1,0
0.3041635962547713,1,0
0.30437783671047147,1,0
0.3045680816858858,1,0
0.30486041954020715,0,1
0.3059208674191137,1,0
0.3062164153888205,1,0
0.30789749192418286,1,0
0.3080021914621319,1,0
0.3082185711890317,0,1
0.308892449229525,1,0
0.30985064391471256,1,0
0.3101845576080108,0,1
0.31180010468993213,1,0
0.31236458703200126,1,0
0.31325936394458687,1,0
0.31385193924187044,1,0
0.31541317438280286,1,0
0.3161303335821646,0,1
0.3165407120734851,0,1
0.3167568823350572,1,0
0.31715305676883254,1,0
0.3175607007705251,1,0
0.31789668446704444,1,0
0.31804308096090683,1,0
0.31926734805716206,1,0
0.319940637217902,1,0
0.32088362117431796,0,1
0.32099744932906715,1,0
0.3220780102638317,1,0
